Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region
CA-2017-167549,7/25/2017,7/27/2017,First Class,EM-14200,Home Office,United States,Central
CA-2016-120082,3/25/2016,3/27/2016,Second Class,DK-12835,Corporate,United States,East
US-2016-168095,7/15/2016,7/20/2016,Standard Class,MC-17425,Corporate,United States,West
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,RW-19540,Corporate,United States,West
CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,Corporate,United States,West
CA-2017-134194,12/25/2017,1/1/2018,Standard Class,GA-14725,Consumer,United States,Central
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Consumer,United States,Central
CA-2015-145814,11/19/2015,11/24/2015,Standard Class,KD-16345,Consumer,United States,East
CA-2014-138359,4/1/2014,4/6/2014,Standard Class,KH-16330,Corporate,United States,East
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,GG-14650,Corporate,United States,West
CA-2017-104864,11/18/2017,11/23/2017,Second Class,JS-15685,Corporate,United States,South
CA-2015-138219,3/23/2015,3/30/2015,Standard Class,BP-11095,Corporate,United States,West
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,Corporate,United States,West
US-2015-126753,8/16/2015,8/20/2015,Standard Class,SP-20860,Corporate,United States,East
CA-2014-166051,5/31/2014,6/5/2014,Standard Class,JK-15625,Consumer,United States,South
CA-2015-113040,8/27/2015,8/31/2015,Standard Class,CC-12100,Home Office,United States,West
CA-2014-103800,1/3/2014,1/7/2014,Standard Class,DP-13000,Consumer,United States,Central
CA-2014-113383,9/10/2014,9/13/2014,First Class,SF-20065,Consumer,United States,East
CA-2017-152499,1/22/2017,1/25/2017,Second Class,EH-13765,Corporate,United States,Central
CA-2016-151498,4/21/2016,4/24/2016,First Class,DN-13690,Consumer,United States,West
CA-2016-137939,7/20/2016,7/23/2016,Second Class,PJ-19015,Consumer,United States,East
US-2016-117793,8/23/2016,8/29/2016,Standard Class,MA-17560,Home Office,United States,Central
CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,Consumer,United States,South
US-2015-165743,11/20/2015,11/23/2015,Second Class,MM-18055,Consumer,United States,West
US-2017-105998,11/3/2017,11/5/2017,First Class,CR-12580,Home Office,United States,West
US-2014-148194,5/4/2014,5/7/2014,First Class,BS-11365,Corporate,United States,West
US-2015-151407,11/8/2015,11/12/2015,Standard Class,RD-19585,Consumer,United States,Central
CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,Consumer,United States,West
CA-2014-143210,12/1/2014,12/3/2014,First Class,AA-10645,Consumer,United States,East
CA-2016-139808,10/7/2016,10/11/2016,Standard Class,MC-18100,Consumer,United States,West
CA-2015-110863,11/17/2015,11/24/2015,Standard Class,AA-10645,Consumer,United States,Central
CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,Corporate,United States,East
US-2015-136427,6/20/2015,6/23/2015,First Class,JM-16195,Consumer,United States,West
CA-2017-120168,5/25/2017,5/25/2017,Same Day,TB-21625,Consumer,United States,East
US-2014-131870,9/9/2014,9/11/2014,First Class,NF-18595,Home Office,United States,East
CA-2017-114804,10/17/2017,10/19/2017,Second Class,BF-11020,Corporate,United States,West
CA-2017-167227,11/2/2017,11/5/2017,First Class,NP-18670,Consumer,United States,Central
CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,Corporate,United States,Central
CA-2015-132465,9/11/2015,9/15/2015,Second Class,DM-13525,Corporate,United States,East
CA-2016-166373,10/21/2016,10/25/2016,Standard Class,JF-15565,Consumer,United States,Central
CA-2016-158806,1/7/2016,1/11/2016,Standard Class,NM-18520,Consumer,United States,Central
CA-2015-119690,6/25/2015,6/28/2015,First Class,MV-17485,Consumer,United States,Central
CA-2015-153738,9/20/2015,9/22/2015,First Class,AG-10270,Consumer,United States,East
CA-2017-169012,7/10/2017,7/14/2017,Standard Class,BF-11275,Corporate,United States,South
CA-2017-109393,6/30/2017,7/2/2017,Second Class,JC-15775,Consumer,United States,West
CA-2017-121489,8/21/2017,8/25/2017,Second Class,CM-11815,Corporate,United States,West
US-2017-133081,3/11/2017,3/15/2017,Standard Class,PV-18985,Home Office,United States,East
CA-2017-165008,9/15/2017,9/17/2017,Second Class,DO-13645,Consumer,United States,West
CA-2016-145611,9/20/2016,9/24/2016,Standard Class,HA-14905,Consumer,United States,East
CA-2016-113600,12/15/2016,12/17/2016,Second Class,SH-20395,Consumer,United States,East
CA-2017-130834,11/3/2017,11/6/2017,Second Class,JM-16195,Consumer,United States,South
CA-2016-168543,7/3/2016,7/7/2016,Standard Class,DK-13225,Corporate,United States,East
CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,Corporate,United States,East
CA-2014-109904,7/14/2014,7/17/2014,Second Class,BF-10975,Corporate,United States,East
CA-2017-152205,9/28/2017,10/5/2017,Standard Class,SF-20965,Corporate,United States,East
CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,Consumer,United States,West
CA-2015-156013,9/20/2015,9/26/2015,Standard Class,TC-20980,Corporate,United States,East
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,Consumer,United States,East
US-2015-160563,10/20/2015,10/24/2015,Standard Class,NS-18640,Corporate,United States,West
CA-2017-151750,1/1/2017,1/5/2017,Standard Class,JM-15250,Consumer,United States,Central
CA-2015-106187,6/23/2015,6/29/2015,Standard Class,RF-19345,Corporate,United States,South
US-2016-164945,11/22/2016,11/27/2016,Standard Class,CA-12055,Home Office,United States,East
CA-2015-150714,10/26/2015,11/1/2015,Standard Class,KH-16690,Corporate,United States,West
CA-2016-105753,10/20/2016,10/26/2016,Standard Class,LC-16960,Home Office,United States,South
CA-2017-120894,4/28/2017,5/2/2017,Standard Class,JL-15130,Consumer,United States,South
CA-2016-106621,9/29/2016,10/1/2016,Second Class,DM-12955,Corporate,United States,West
CA-2015-107020,7/10/2015,7/14/2015,Standard Class,MV-18190,Consumer,United States,West
US-2015-117492,8/7/2015,8/9/2015,First Class,NS-18640,Corporate,United States,East
CA-2014-101392,12/7/2014,12/13/2014,Standard Class,AS-10630,Home Office,United States,West
CA-2015-127502,12/10/2015,12/14/2015,Standard Class,MT-17815,Consumer,United States,West
CA-2017-143658,11/8/2017,11/13/2017,Second Class,SR-20425,Home Office,United States,East
CA-2017-133046,7/27/2017,8/1/2017,Second Class,DK-13375,Consumer,United States,West
CA-2017-122798,12/28/2017,1/1/2018,Standard Class,SV-20935,Consumer,United States,West
CA-2016-169663,3/10/2016,3/13/2016,First Class,RH-19510,Home Office,United States,West
CA-2015-149846,5/22/2015,5/26/2015,Standard Class,SB-20185,Consumer,United States,West
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,Home Office,United States,Central
US-2017-167570,12/8/2017,12/15/2017,Standard Class,EG-13900,Consumer,United States,East
CA-2017-160122,11/18/2017,11/23/2017,Standard Class,RD-19930,Consumer,United States,Central
CA-2016-130393,12/1/2016,12/3/2016,Second Class,JM-15865,Consumer,United States,Central
CA-2017-144820,10/3/2017,10/7/2017,Second Class,LW-16825,Corporate,United States,Central
CA-2017-101014,8/29/2017,9/4/2017,Standard Class,RW-19540,Corporate,United States,West
CA-2017-105543,11/24/2017,11/24/2017,Same Day,BG-11695,Corporate,United States,Central
US-2017-113201,6/30/2017,7/5/2017,Standard Class,TT-21220,Consumer,United States,West
US-2017-106551,7/22/2017,7/27/2017,Standard Class,EB-13930,Consumer,United States,Central
CA-2016-116722,11/11/2016,11/16/2016,Standard Class,LP-17080,Consumer,United States,West
CA-2014-138128,12/9/2014,12/15/2014,Standard Class,FP-14320,Consumer,United States,East
US-2017-150070,9/7/2017,9/12/2017,Standard Class,JA-15970,Consumer,United States,West
CA-2015-137064,2/6/2015,2/13/2015,Standard Class,TS-21655,Consumer,United States,Central
CA-2017-157350,8/26/2017,9/1/2017,Standard Class,DP-13000,Consumer,United States,Central
CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Corporate,United States,West
CA-2015-131352,10/8/2015,10/13/2015,Standard Class,GH-14485,Corporate,United States,Central
CA-2015-121776,2/16/2015,2/21/2015,Standard Class,RD-19585,Consumer,United States,West
CA-2016-118073,8/12/2016,8/16/2016,Standard Class,CS-12490,Corporate,United States,South
CA-2014-103219,11/9/2014,11/13/2014,Standard Class,BF-11215,Home Office,United States,East
CA-2016-102561,7/18/2016,7/22/2016,Standard Class,NK-18490,Home Office,United States,East
CA-2016-100993,2/5/2016,2/10/2016,Standard Class,AZ-10750,Consumer,United States,West
US-2014-112949,6/20/2014,6/27/2014,Standard Class,Co-12640,Consumer,United States,Central
US-2017-146822,6/9/2017,6/14/2017,Standard Class,AG-10675,Consumer,United States,South
US-2016-131058,12/27/2016,12/31/2016,Standard Class,EM-14140,Home Office,United States,West
CA-2014-167997,1/26/2014,1/29/2014,First Class,CA-11965,Corporate,United States,Central
CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,Consumer,United States,West
US-2017-143770,3/20/2017,3/24/2017,Standard Class,RD-19720,Consumer,United States,East
CA-2016-131296,10/4/2016,10/9/2016,Standard Class,MS-17830,Consumer,United States,East
CA-2016-103464,11/18/2016,11/22/2016,Standard Class,PG-18820,Consumer,United States,West
CA-2017-136238,12/26/2017,1/1/2018,Standard Class,KB-16240,Corporate,United States,Central
CA-2016-120803,3/9/2016,3/13/2016,Standard Class,RB-19465,Home Office,United States,East
CA-2016-134138,2/16/2016,2/20/2016,Standard Class,JD-15790,Consumer,United States,East
CA-2015-120915,9/28/2015,10/3/2015,Second Class,JJ-15445,Consumer,United States,East
CA-2015-168207,11/2/2015,11/6/2015,Standard Class,LT-17110,Consumer,United States,West
CA-2016-144148,7/31/2016,8/5/2016,Standard Class,AH-10690,Corporate,United States,West
CA-2017-107174,11/6/2017,11/13/2017,Standard Class,AB-10060,Home Office,United States,West
CA-2016-146150,2/14/2016,2/19/2016,Standard Class,FM-14380,Consumer,United States,South
CA-2014-114125,7/9/2014,7/13/2014,Standard Class,GH-14410,Home Office,United States,West
CA-2016-114944,1/30/2016,2/4/2016,Standard Class,HE-14800,Corporate,United States,Central
CA-2016-135965,9/22/2016,9/25/2016,First Class,SZ-20035,Home Office,United States,East
CA-2017-149699,12/22/2017,12/24/2017,First Class,CM-12115,Consumer,United States,West
CA-2016-166429,9/2/2016,9/8/2016,Standard Class,TG-21310,Consumer,United States,West
CA-2015-112767,8/2/2015,8/6/2015,Standard Class,DK-12985,Consumer,United States,West
CA-2015-119879,11/21/2015,11/25/2015,Standard Class,SS-20410,Consumer,United States,East
CA-2017-155642,5/18/2017,5/22/2017,Standard Class,BM-11575,Corporate,United States,Central
US-2017-101721,7/23/2017,7/27/2017,Standard Class,MY-17380,Corporate,United States,Central
CA-2015-136728,9/13/2015,9/17/2015,Second Class,AG-10900,Consumer,United States,Central
CA-2016-127194,12/10/2016,12/16/2016,Standard Class,BW-11110,Corporate,United States,East
CA-2015-140375,10/2/2015,10/5/2015,Second Class,SG-20470,Consumer,United States,East
US-2017-155866,11/17/2017,11/21/2017,Standard Class,CC-12370,Consumer,United States,East
CA-2015-141327,11/30/2015,12/3/2015,First Class,LR-16915,Consumer,United States,South
CA-2015-136700,12/6/2015,12/11/2015,Second Class,DB-13120,Corporate,United States,West
CA-2017-102736,9/5/2017,9/9/2017,Standard Class,LP-17095,Consumer,United States,South
CA-2017-125269,4/24/2017,4/30/2017,Standard Class,AF-10870,Consumer,United States,Central
CA-2015-114811,11/8/2015,11/8/2015,Same Day,KD-16495,Corporate,United States,East
CA-2015-122266,4/26/2015,4/30/2015,Standard Class,SA-20830,Consumer,United States,South
CA-2015-141565,9/20/2015,9/24/2015,Standard Class,BG-11035,Consumer,United States,South
CA-2017-128769,9/7/2017,9/12/2017,Standard Class,DM-12955,Corporate,United States,South
CA-2016-116337,11/7/2016,11/12/2016,Standard Class,MC-17845,Consumer,United States,Central
CA-2015-120845,9/25/2015,10/2/2015,Standard Class,ML-17395,Corporate,United States,South
CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Consumer,United States,Central
CA-2014-152905,2/18/2014,2/24/2014,Standard Class,AB-10015,Consumer,United States,Central
CA-2016-104633,6/12/2016,6/16/2016,Standard Class,EA-14035,Corporate,United States,West
CA-2017-104136,11/1/2017,11/4/2017,Second Class,SF-20065,Consumer,United States,East
CA-2016-123050,4/4/2016,4/8/2016,Second Class,BC-11125,Home Office,United States,East
CA-2016-162355,6/30/2016,7/2/2016,Second Class,PF-19165,Consumer,United States,South
CA-2014-158225,9/22/2014,9/28/2014,Standard Class,SE-20110,Consumer,United States,West
CA-2017-102204,5/1/2017,5/6/2017,Standard Class,CJ-12010,Consumer,United States,South
CA-2017-103065,10/20/2017,10/20/2017,Same Day,PT-19090,Consumer,United States,South
CA-2014-109855,9/1/2014,9/5/2014,Standard Class,LH-16900,Consumer,United States,East
CA-2014-109897,8/12/2014,8/16/2014,Standard Class,BW-11200,Consumer,United States,West
US-2014-143581,8/19/2014,8/23/2014,Standard Class,BS-11365,Corporate,United States,South
CA-2015-129217,5/10/2015,5/10/2015,Same Day,DP-13390,Home Office,United States,Central
CA-2016-133816,5/10/2016,5/13/2016,Second Class,CS-12400,Home Office,United States,East
CA-2015-140221,3/5/2015,3/9/2015,Second Class,MS-17365,Consumer,United States,Central
CA-2017-152310,8/12/2017,8/19/2017,Standard Class,DK-12895,Consumer,United States,West
CA-2016-118101,6/26/2016,6/26/2016,Same Day,SN-20560,Home Office,United States,Central
CA-2016-100307,12/15/2016,12/19/2016,Standard Class,TC-21475,Home Office,United States,South
CA-2015-138457,9/13/2015,9/17/2015,Standard Class,AM-10705,Consumer,United States,South
CA-2014-131800,12/30/2014,1/4/2015,Standard Class,AJ-10960,Consumer,United States,East
CA-2014-118304,4/29/2014,5/4/2014,Standard Class,KH-16360,Consumer,United States,East
CA-2017-121790,1/30/2017,2/6/2017,Standard Class,LP-17095,Consumer,United States,Central
CA-2016-169670,12/25/2016,12/31/2016,Standard Class,JE-15715,Consumer,United States,East
CA-2016-139549,10/20/2016,10/25/2016,Standard Class,MY-18295,Corporate,United States,West
CA-2015-104059,6/13/2015,6/15/2015,Second Class,FC-14245,Home Office,United States,East
CA-2017-164112,6/30/2017,7/4/2017,Standard Class,ND-18460,Corporate,United States,East
CA-2015-143882,6/26/2015,6/30/2015,Standard Class,DB-13360,Home Office,United States,East
US-2016-139262,2/21/2016,2/25/2016,Standard Class,LC-16960,Home Office,United States,South
CA-2017-146192,4/22/2017,4/26/2017,Standard Class,BD-11725,Consumer,United States,South
CA-2017-134810,5/9/2017,5/10/2017,First Class,MC-17605,Corporate,United States,South
CA-2015-154284,12/21/2015,12/26/2015,Second Class,SZ-20035,Home Office,United States,Central
CA-2014-156244,8/12/2014,8/16/2014,Standard Class,DH-13675,Home Office,United States,South
CA-2015-106362,12/11/2015,12/15/2015,Standard Class,LC-16885,Consumer,United States,East
US-2017-168802,11/3/2017,11/7/2017,Standard Class,JO-15145,Corporate,United States,West
US-2017-146906,3/13/2017,3/17/2017,Standard Class,MT-17815,Consumer,United States,East
CA-2016-166380,5/30/2016,6/3/2016,Standard Class,EB-13750,Corporate,United States,South
US-2015-158911,7/5/2015,7/11/2015,Standard Class,RS-19765,Corporate,United States,South
US-2014-103338,3/11/2014,3/15/2014,Standard Class,RB-19435,Consumer,United States,West
CA-2015-109169,4/20/2015,4/24/2015,Standard Class,OT-18730,Consumer,United States,Central
US-2017-167318,7/26/2017,8/1/2017,Standard Class,GZ-14545,Corporate,United States,West
US-2014-120313,10/31/2014,11/2/2014,Second Class,NL-18310,Home Office,United States,West
CA-2017-135419,11/3/2017,11/9/2017,Standard Class,BG-11740,Consumer,United States,West
CA-2016-128671,8/11/2016,8/16/2016,Standard Class,MT-18070,Home Office,United States,Central
CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,Home Office,United States,West
CA-2014-168312,3/1/2014,3/7/2014,Standard Class,GW-14605,Consumer,United States,Central
US-2017-105935,1/26/2017,1/31/2017,Standard Class,BD-11500,Consumer,United States,South
CA-2014-161508,7/12/2014,7/16/2014,Standard Class,PV-18985,Home Office,United States,Central
CA-2017-130904,4/11/2017,4/16/2017,Standard Class,HM-14980,Consumer,United States,South
CA-2017-133620,11/13/2017,11/18/2017,Standard Class,EM-14065,Consumer,United States,East
CA-2015-142937,12/5/2015,12/6/2015,First Class,SF-20065,Consumer,United States,Central
US-2016-149790,9/26/2016,10/1/2016,Standard Class,SC-20380,Consumer,United States,Central
CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Consumer,United States,East
CA-2017-144456,9/8/2017,9/9/2017,First Class,FC-14245,Home Office,United States,South
CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Corporate,United States,Central
CA-2017-118577,10/6/2017,10/11/2017,Standard Class,XP-21865,Consumer,United States,East
CA-2017-113572,11/7/2017,11/11/2017,Standard Class,FP-14320,Consumer,United States,East
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,Consumer,United States,East
CA-2017-161655,5/13/2017,5/18/2017,Second Class,CW-11905,Home Office,United States,East
CA-2016-101469,7/2/2016,7/8/2016,Standard Class,KH-16360,Consumer,United States,South
CA-2014-153087,12/27/2014,1/3/2015,Standard Class,TC-20980,Corporate,United States,South
CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880,Corporate,United States,West
CA-2014-161634,11/14/2014,11/20/2014,Standard Class,CC-12220,Consumer,United States,South
CA-2017-141481,6/11/2017,6/14/2017,First Class,ZD-21925,Consumer,United States,West
CA-2016-132549,11/25/2016,11/30/2016,Standard Class,JK-15370,Consumer,United States,South
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Consumer,United States,South
